Dolphin PM板-相机 12 V电源线,Dolphin PM Board - Camera 12 V Power Cord,,,,,,,,,,,,,,,,,,
Dolphin PM到主屏及前面板电源通讯线,Dolphin PM - Main Screen and Front Panel Power Communication Cable,,,,,,,,,,,,,,,,,,
Dolphin SBC-LAN网络延长线,Dolphin SBC - LAN Network Extension Cable,,,,,,,,,,,,,,,,,,
Dolphin SBC-USB3.0延长线,Dolphin SBC - USB3.0 Extension Cable,,,,,,,,,,,,,,,,,,
Dolphin SBC系统镜像,Dolphin SBC - System Image,,,,,,,,,,,,,,,,,,
Dolphin SBC-主屏HDMI通讯线,Dolphin SBC - Main Screen HDMI Communication Cable,,,,,,,,,,,,,,,,,,
Dolphin SBC-主屏USB2.0信号线,Dolphin SBC - Main Screen USB 2.0 Signal Cable,,,,,,,,,,,,,,,,,,
Dolphin X轴板电源CAN线,Dolphin X-axis Board Power Supply CAN Cable,,,,,,,,,,,,,,,,,,
Dolphin X轴编码器电机-委外,Dolphin X-axis Encoder Motor - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin X轴光耦-委外,Dolphin X-axis Optocoupler - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin Y轴编码器电机-委外,Dolphin Y-axis Encoder Motor - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin Y轴光耦-委外,Dolphin Y-axis Optocoupler - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin Z轴电机-委外,Dolphin Z-axis Motor - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin Z轴光耦-委外,Dolphin Z-axis Optocoupler - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 按键板卡,Dolphin Button Board,,,,,,,,,,,,,,,,,,
Dolphin 包装运输测试报告,Dolphin Packaging &Transportation Test Report,,,,,,,,,,,,,,,,,,
Dolphin 背板风扇电源线,Dolphin Backplane Fan Power Cable,,,,,,,,,,,,,,,,,,
Dolphin 标贴确认报告,Dolphin Labeling Validation Report,,,,,,,,,,,,,,,,,,
Dolphin 标准法规清单,Dolphin Standards & Regulations Compliance List,,,,,,,,,,,,,,,,,,
Dolphin 标准符合性报告,Dolphin Standard Compliance Report,,,,,,,,,,,,,,,,,,
Dolphin 裁管标定调试工艺,Dolphin Tube-cutting Calibration and Debugging Process,,,,,,,,,,,,,,,,,,
Dolphin 裁管标定调试工艺记录表,Dolphin Tube-cutting Calibration and Debugging Process Record Form,,,,,,,,,,,,,,,,,,
Dolphin 采购可行性分析报告,Dolphin Procurement Feasibility Analysis Report,,,,,,,,,,,,,,,,,,
Dolphin 产品风险管理报告,Dolphin Risk Management Report,,,,,,,,,,,,,,,,,,
Dolphin 产品风险管理报告技术评审表,Dolphin Risk Management Report Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 产品技术要求,Dolphin Product Technical Requirements,,,,,,,,,,,,,,,,,,
Dolphin 产品技术要求技术评审表,Dolphin Product Technical Requirements Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 产品技术要求检验追溯,Dolphin Traceability Matrix for Product Technical Requirement Verification,,,,,,,,,,,,,,,,,,
Dolphin 产品确认报告,Dolphin Product Validation Report,,,,,,,,,,,,,,,,,,
Dolphin 产品系统设计方案,Dolphin System High-level Design,,,,,,,,,,,,,,,,,,
Dolphin 产品系统设计方案技术评审表,Dolphin System High-level Design Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 产品需求文档（PRD）,Dolphin Product Requirements Document (PRD),,,,,,,,,,,,,,,,,,
Dolphin 产品需求文档（PRD）技术评审表,Dolphin Product Requirements Document (PRD) Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 产品遗留问题清单,Dolphin Legacy Issue List,,,,,,,,,,,,,,,,,,
Dolphin 产品质量保证计划 （如有需要后续更新）,Dolphin Product Quality Assurance Plan (to be updated if necessary),,,,,,,,,,,,,,,,,,
Dolphin 产品主文档清单（DMR）,Dolphin Product Master Record (DMR) List,,,,,,,,,,,,,,,,,,
Dolphin 抽屉到位传感器-委外,Dolphin Drawer In-position Sensor - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 储液池板电源CAN线,Dolphin Storage Tank Board Power Supply CAN Cable,,,,,,,,,,,,,,,,,,
Dolphin 储液池电磁阀一委外,Dolphin Storage Tank Solenoid Valve - Outsourcing,,,,,,,,,,,,,,,,,,
dolphin 储液池液路管路组件,Dolphin Fluidics Line Components of Storage Tank,,,,,,,,,,,,,,,,,,
Dolphin 储液池组件IQC检验规范,Dolphin Liquid Storage Tank Module IQC Inspection Specification,,,,,,,,,,,,,,,,,,
Dolphin 单管检测光耦线,Dolphin Single Tube Detection Optocoupler Cable,,,,,,,,,,,,,,,,,,
Dolphin 单路液路电磁阀-委外,Dolphin Single Channel Fluidics Solenoid Valve - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 电源模块到PM板控制线,Dolphin Power Module - PM Board Control Cable,,,,,,,,,,,,,,,,,,
Dolphin 电源模块到PM板控制线(旭之源）,Dolphin Power Module - PM Board Control Cable (Xuzhiyuan),,,,,,,,,,,,,,,,,,
Dolphin 电子和固件系统设计说明,Dolphin Electronic and Firmware System Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 电子和固件系统需求说明书（包含嵌入式软件）,Dolphin Electronic and Firmware System Requirements Specification (including embedded software),,,,,,,,,,,,,,,,,,
Dolphin 电子和固件系统需求说明书技术评审表,Dolphin Electronic and Firmware System Requirements Specification Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 电子和固件系统验证报告,Dolphin Electronic and Firmware System Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 电子和固件系统验证方案,Dolphin Electronic and Firmware System Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 电子锁-委外,Dolphin Electronic Lock - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 顶板SBC风扇电源线,Dolphin Top SBC Fan Power Cable,,,,,,,,,,,,,,,,,,
Dolphin 翻盖电机编码器线A,Dolphin Flip Motor Encoder Cable A,,,,,,,,,,,,,,,,,,
Dolphin 翻盖电机编码器线B,Dolphin Flip Motor Encoder Cable B,,,,,,,,,,,,,,,,,,
Dolphin 翻盖电机光耦-委外,Dolphin Flip Motor Optocoupler - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 废液泵-委外,Dolphin Waste Liquid Pump - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 分析性能研究,Research on Dolphin Analytical Performance,,,,,,,,,,,,,,,,,,
Dolphin 风险管理计划,Dolphin Risk Management Plan,,,,,,,,,,,,,,,,,,
Dolphin 副屏电源通讯线,Dolphin Secondary Screen Power Communication Cable,,,,,,,,,,,,,,,,,,
Dolphin 工程样机（β机）试制总结报告,Trial Production Summary Report of Dolphin Engineering Prototype (β),,,,,,,,,,,,,,,,,,
Dolphin 工业设计方案,Dolphin Industrial High-level Design,,,,,,,,,,,,,,,,,,
Dolphin 工业设计方案技术评审表,Dolphin Industrial High-level Design Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 工业设计需求,Dolphin Industrial Design Requirements,,,,,,,,,,,,,,,,,,
Dolphin 工业设计需求技术评审表,Dolphin Industrial Design Requirements Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 工装/设备详细设计说明书,Dolphin Tooling/Equipment Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 工装/设备验证报告,Dolphin Tooling/Equipment Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 工装/设备验证方案,Dolphin Tooling/Equipment Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 工装需求说明书,Dolphin Tooling Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 关键物料清单,Dolphin Critical Components List,,,,,,,,,,,,,,,,,,
Dolphin 关系人设计需求实现评估报告,Dolphin DFX Requirements Implementation Assessment Report,,,,,,,,,,,,,,,,,,
Dolphin 光学板到前面板微动开关转接线,Dolphin Optical Panel - Front Panel Micro Switch Adapter Cable,,,,,,,,,,,,,,,,,,
Dolphin 光学系统设计说明,Dolphin Optical System Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 光学系统需求说明书,Dolphin Optical System Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 光学系统需求说明书技术评审表,Dolphin Optical System Requirements Specification Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 光学系统验证报告,Dolphin Optical System Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 光学系统验证方案,Dolphin Optical System Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 滑台IQC检验规范,Dolphin Flow Cell Stage IQC Inspection Specification,,,,,,,,,,,,,,,,,,
Dolphin 机械系统设计说明,Dolphin Mechanical System Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 机械系统需求说明书,Dolphin Mechanical System Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 机械系统需求说明书技术评审表,Dolphin Mechanical System Requirements Specification Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 机械系统需求验证报告,Dolphin Mechanical System Requirement Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 机械系统需求验证方案,Dolphin Mechanical System Requirement Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 激光器IQC检验工艺,Dolphin Laser IQC Inspection Process,,,,,,,,,,,,,,,,,,
Dolphin 激光器串口通讯线,Dolphin Laser Serial Port Communication Cable,,,,,,,,,,,,,,,,,,
Dolphin 激光器信号线,Dolphin Laser Signal Cable,,,,,,,,,,,,,,,,,,
Dolphin 开发文档清单（如有需要后续更新）,Dolphin Design History File List (to be updated if necessary),,,,,,,,,,,,,,,,,,
Dolphin 可靠性试验报告,Dolphin Reliability Test Report,,,,,,,,,,,,,,,,,,
Dolphin 可靠性试验方案,Dolphin Reliability Test Scheme,,,,,,,,,,,,,,,,,,
Dolphin 可靠性试验计划,Dolphin Reliability Test Plan,,,,,,,,,,,,,,,,,,
Dolphin 可用性报告Usability report,Dolphin Usability Report,,,,,,,,,,,,,,,,,,
Dolphin 可用性规范,Dolphin Usability Specifications,,,,,,,,,,,,,,,,,,
Dolphin 空调-PT100-委外,Dolphin Air Conditioning PT100 - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 空调-TEC-委外,Dolphin Air Conditioner TEC - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 空调散热风扇-委外,Dolphin Air Conditioning Cooling Fan - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 控制软件开发计划,Dolphin Control Software Development Plan,,,,,,,,,,,,,,,,,,
Dolphin 控制软件详细设计说明,Dolphin Control Software Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 控制软件需求说明书,Dolphin Control Software Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 控制软件需求说明书技术评审表,Dolphin Control Software Requirements Specification Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 控制软件验证报告,Dolphin Control Software Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 控制软件验证方案,Dolphin Control Software Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 喇叭、温湿度板及待机按键通讯线,"Dolphin Speaker, Temperature and Humidity Board, Power Button Communication Cable",,,,,,,,,,,,,,,,,,
Dolphin 喇叭-委外,Dolphin Speaker - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 临床评估报告,Dolphin Clinical Evaluation Report,,,,,,,,,,,,,,,,,,
Dolphin 临床评估方案,Dolphin Clinical Evaluation Plan,,,,,,,,,,,,,,,,,,
Dolphin 流体系统设计说明,Dolphin Fluidics System Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 流体系统需求说明书,Dolphin Fluidics System Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 流体系统需求说明书技术评审表,Dolphin Fluidics System Requirements Specification Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 流体系统验证报告,Dolphin Fluidics System Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 流体系统验证方案,Dolphin Fluidics System Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 滤波器插座到AC转接板电源及地线,Dolphin Filter Socket - AC Adapter Board Power and Ground Wire,,,,,,,,,,,,,,,,,,
dolphin 模块间液路管路组件,Dolphin Fluidics Line Components Between Modules,,,,,,,,,,,,,,,,,,
Dolphin 平台XYTZ轴编码器信号线(自研）,Dolphin Stage XYTZ Axis Encoder Signal Cable (self-developed),,,,,,,,,,,,,,,,,,
Dolphin 平台XYTZ轴到ACS信号线,Dolphin Stage XYTZ Axis - ACS Signal Cable,,,,,,,,,,,,,,,,,,
Dolphin 平台XYTZ轴电机动力线,Dolphin Stage XYTZ Axis Motor Power Cable,,,,,,,,,,,,,,,,,,
Dolphin 平台XYTZ轴电机动力线(自研）,Dolphin Stage XYTZ Axis Power Cable (self-developed),,,,,,,,,,,,,,,,,,
Dolphin 气路模块板及光学板CAN线,Dolphin Air Path Module Board and Optical CAN Cable,,,,,,,,,,,,,,,,,,
Dolphin 气泡传感器-委外,Dolphin Air Bubbles Sensor - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 前面板门锁及霍尔通讯线,Dolphin Front Panel Door Lock and Hall Communication Cable,,,,,,,,,,,,,,,,,,
Dolphin 前面板微动开关-委外,Dolphin Front Panel Micro Switch - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 热盖PT100&加热片&滑环-委外,Dolphin Heated Lid PT100&Heating Plate&Slip Ring - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 蠕动泵-委外,Dolphin Peristaltic Pump - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 软件版本命名规则,Dolphin Software Version Naming Convention,,,,,,,,,,,,,,,,,,
Dolphin 软件可追溯性分析报告,Dolphin Software Traceability Analysis Report,,,,,,,,,,,,,,,,,,
Dolphin 软件描述文档,Dolphin Software Description Document,,,,,,,,,,,,,,,,,,
Dolphin 软件用户验收测试报告,Dolphin Software User Acceptance Test Report,,,,,,,,,,,,,,,,,,
Dolphin 软件用户验收测试计划,Dolphin Control Software User Acceptance Test Plan,,,,,,,,,,,,,,,,,,
Dolphin 设计确认计划&方案,Dolphin Design Validation Plan&Scheme,,,,,,,,,,,,,,,,,,
Dolphin 设计确认阶段评审表/报告,Dolphin Design Validation Phase Review Form/Report,,,,,,,,,,,,,,,,,,
Dolphin 设计输出阶段评审表/报告,Dolphin Design Output Phase Review Form/Report,,,,,,,,,,,,,,,,,,
Dolphin 设计验证计划,Dolphin Design Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 设计验证阶段（beta阶段）评审表/报告,Dolphin Design Verification Phase (Phase beta) Review Form/Report,,,,,,,,,,,,,,,,,,
Dolphin 设计追溯,Dolphin Design Traceability Matrix,,,,,,,,,,,,,,,,,,
Dolphin 使用期限分析评价报告,Dolphin Service Life Analysis and Evaluation Report,,,,,,,,,,,,,,,,,,
Dolphin 试产总结报告（IVD产品）,Dolphin Trial Production Summary Report (IVD Product),,,,,,,,,,,,,,,,,,
dolphin 试剂包管针,Dolphin Reagent Needle,,,,,,,,,,,,,,,,,,
dolphin 试剂存储液路管路组件,Dolphin Fluidics Line Components of Reagent Storage Module,,,,,,,,,,,,,,,,,,
Dolphin 试剂存储组件IQC检验规范,Dolphin Reagent Storage Module IQC Inspection Specification,,,,,,,,,,,,,,,,,,
Dolphin 试剂盒RFID通讯线A,Dolphin Reagent Cartridge RFID Communication Cable A,,,,,,,,,,,,,,,,,,
Dolphin 试剂盒RFID通讯线B,Dolphin Reagent Cartridge RFID Communication Cable B,,,,,,,,,,,,,,,,,,
Dolphin 试剂盒板电源CAN线,Dolphin Reagent Cartridge Power CAN Cable,,,,,,,,,,,,,,,,,,
Dolphin 试剂盒落位光耦-委外,Dolphin Reagent Cartridge Positioning Optocoupler - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 试剂盒门锁及霍尔转接线,Dolphin Reagent Compartment Door Lock and Hall Adapter Cable,,,,,,,,,,,,,,,,,,
Dolphin 试剂盒微动开关转接线,Dolphin Reagent Cartridge Micro Switch Adaptor Cable,,,,,,,,,,,,,,,,,,
Dolphin 试剂针升降编码器电机-委外,Dolphin Reagent Needle Lifting Encoder Motor - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 试剂针升降光耦-委外,Dolphin Reagent Needle Lifting Optocoupler - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 数字压力表信号线,Dolphin Digital Pressure Signal Cable,,,,,,,,,,,,,,,,,,
Dolphin 四路液路电磁阀_J4-委外,Dolphin Four Fluidics Solenoid Valve - J4- Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 算法详细设计说明,Dolphin Algorithm Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 算法需求说明书,Dolphin Algorithm Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 算法需求说明书技术评审表,Dolphin Algorithm Requirements Specification Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 网络安全测试报告,Dolphin Network Security Test Report,,,,,,,,,,,,,,,,,,
Dolphin 网络安全需求说明书,Dolphin Network Security Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 网络安全验证报告,Dolphin Network Security Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 物料合规性分析报告（HSF）中英文,Dolphin Product HSF Compliance Evaluation Report in both Chinese and English,,,,,,,,,,,,,,,,,,
Dolphin 显示屏升降编码器电机-委外,Dolphin Touch Screen Lifting Encoder Motor - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 显示屏升降电机编码器线,Dolphin Touch Screen Lifting Motor Encoder Cable,,,,,,,,,,,,,,,,,,
Dolphin 显示屏升降光耦-委外,Dolphin Touch Screen Lifting Optocoupler - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 显示屏微动开关-委外,Dolphin Touch Screen Micro Switch - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 相机触发信号线,Dolphin Camera Trigger Signal Cable,,,,,,,,,,,,,,,,,,
Dolphin 相机数据通信线,Dolphin Camera Data Communication Cable,,,,,,,,,,,,,,,,,,
Dolphin 项目开发计划,Dolphin Development Plan,,,,,,,,,,,,,,,,,,
Dolphin 项目可行性分析报告,Dolphin Feasibility Analysis Report,,,,,,,,,,,,,,,,,,
Dolphin 芯片RFID通讯线,Dolphin Flow Cell RFID Communication Cable,,,,,,,,,,,,,,,,,,
dolphin 芯片平台液路管路组件,Dolphin Fluidics Line Components of Chuck Module,,,,,,,,,,,,,,,,,,
Dolphin 旋转阀电源通讯线A,Dolphin Rotary Valve Power Communication Cable A,,,,,,,,,,,,,,,,,,
Dolphin 旋转阀电源通讯线B,Dolphin Rotary Valve Power Communication Cable B,,,,,,,,,,,,,,,,,,
Dolphin 验证计划汇总报告,Dolphin Verification Plan Summary Report,,,,,,,,,,,,,,,,,,
Dolphin 样本管检测传感器-委外,Dolphin Sample Tube Detection Sensor - Outsourcing,,,,,,,,,,,,,,,,,,
dolphin 样本制备加载液路管路组件,Dolphin Fluidics Line Components of Make and Loading Module,,,,,,,,,,,,,,,,,,
Dolphin 液路泵阀板A电源CAN线,Dolphin Liquid Path Pump Valve Board Power A Supply CAN Cable,,,,,,,,,,,,,,,,,,
Dolphin 液路泵阀板B电源CAN线,Dolphin Liquid Path Pump Valve Board Power B Supply CAN Cable,,,,,,,,,,,,,,,,,,
dolphin 液路泵阀液路管路组件,Dolphin Fluidics Line Components of Pump and Valve Module,,,,,,,,,,,,,,,,,,
Dolphin 液体压力传感器-委外,Dolphin Liquid Pressure Sensor - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 液体压力传感器信号线,Dolphin Liquid Pressure Sensor Signal Cable,,,,,,,,,,,,,,,,,,
Dolphin 液位检测板跳线,Dolphin Liquid Level Detection Board Jumper,,,,,,,,,,,,,,,,,,
Dolphin 液位检测小板通讯线,Dolphin Liquid Level Detection Small Board Communication Cable,,,,,,,,,,,,,,,,,,
Dolphin 医疗器械安全和性能基本原则清单,Dolphin Essential Principle Checklist for Safety and Performance of Medical Device,,,,,,,,,,,,,,,,,,
Dolphin 用户需求文档（MRD）,Dolphin Market Requirements Document (MRD),,,,,,,,,,,,,,,,,,
Dolphin 用户需求文档（MRD）技术评审表,Dolphin Market Requirements Document (MRD) Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 运动控制设计说明,Dolphin Motion Control Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 运动控制需求说明书,Dolphin Motion Control Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 运动控制需求说明书技术评审表,Dolphin Motion Control Requirements Specification Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 运动控制验证报告,Dolphin Motion Control Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 运动控制验证方案,Dolphin Motion Control Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 载片详细设计说明,Dolphin Flow Cell Low-level Design Specification,,,,,,,,,,,,,,,,,,
Dolphin 载片需求说明书,Dolphin Flow Cell Requirements Specification,,,,,,,,,,,,,,,,,,
Dolphin 载片需求说明书技术评审表,Dolphin Flow Cell Requirements Specification Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 载片需求验证报告,Dolphin Flow Cell Requirement Verification Report,,,,,,,,,,,,,,,,,,
Dolphin 载片需求验证方案,Dolphin Flow Cell Requirement Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 真空泵-委外,Dolphin Vacuum Pump - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 真空吸附气路电磁阀-委外,Dolphin Vacuum Adsorption Air Path Solenoid Valve - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 整机验证报告（需包括清洁和消毒部分内容）,Dolphin Whole Unit Verification Report (Including Cleaning and Disinfection),,,,,,,,,,,,,,,,,,
Dolphin 整机验证方案,Dolphin Whole Unit Verification Plan,,,,,,,,,,,,,,,,,,
Dolphin 整机验证方案技术评审表,Dolphin Whole Unit Verification Plan Technical Review Form,,,,,,,,,,,,,,,,,,
Dolphin 正负压气路电磁阀-委外,Dolphin Positive and Negative Pressure Air Path Solenoid Valve - Outsourcing,,,,,,,,,,,,,,,,,,
Dolphin 主屏USB延长线,Dolphin Main Screen USB Extension Cable,,,,,,,,,,,,,,,,,,
Dolphin 主屏电源转接线,Dolphin Main Screen Power Adapter Cable,,,,,,,,,,,,,,,,,,
Dolphin 注册调研报告,Dolphin Registration Research Report,,,,,,,,,,,,,,,,,,
Dolphin 注射泵电源通讯线,Dolphin Syringe Pump Communication Cable,,,,,,,,,,,,,,,,,,
dolphin 注射泵液路管路组件,Dolphin Fluidics Line Components of Syringe Pump Module,,,,,,,,,,,,,,,,,,
Dolphin 柱塞泵电源通讯线A,Dolphin Plunger Pump Power Communication Cable A,,,,,,,,,,,,,,,,,,
Dolphin 柱塞泵电源通讯线B,Dolphin Plunger Pump Power Communication Cable B,,,,,,,,,,,,,,,,,,
Dolphin 自研驱动器-AF及PEG信号线线,Dolphin Self-developed Driver - AF and PEG Signal Cables,,,,,,,,,,,,,,,,,,
Dolphin-120风扇板,Dolphin 120 Fan Mounting Plate,,,,,,,,,,,,,,,,,,
dolphin-5通,Dolphin 5 Position Screw Joint,,,,,,,,,,,,,,,,,,
dolphin-96孔板挡片,Dolphin 96 Deepwell Plate Induction Plate,,,,,,,,,,,,,,,,,,
dolphin-96孔板托盘,Dolphin 96 Deepwell Plate Tray,,,,,,,,,,,,,,,,,,
Dolphin96孔板位置学习夹具,Dolphin 96-well Plate Position Learning Tooling,,,,,,,,,,,,,,,,,,
Dolphin-ACS安装座,Dolphin ACS Mounting Bracket,,,,,,,,,,,,,,,,,,
Dolphin-AC电源盒,Dolphin AC Power Supply Box,,,,,,,,,,,,,,,,,,
Dolphin-BCS两侧隔热板,Dolphin BSC Side Insulation Board,,,,,,,,,,,,,,,,,,
Dolphin-can安装支架,Dolphin Can Server Mounting Bracket,,,,,,,,,,,,,,,,,,
Dolphin-chuck出液块,Dolphin Chuck Outlet Block,,,,,,,,,,,,,,,,,,
Dolphin-chuck传动箱盖板,Dolphin Chuck Drivebox Cover Plate,,,,,,,,,,,,,,,,,,
Dolphin-chuck传动轴1,Dolphin Chuck Drive Shaft 1,,,,,,,,,,,,,,,,,,
Dolphin-chuck传动轴2,Dolphin Chuck Drive Shaft 2,,,,,,,,,,,,,,,,,,
Dolphin-chuck等高螺柱,Dolphin Chuck Equal-height Stud,,,,,,,,,,,,,,,,,,
Dolphin-chuck底座,Dolphin Chuck Base,,,,,,,,,,,,,,,,,,
Dolphin-chuck定高柱,Dolphin Chuck Fixed Height Column,,,,,,,,,,,,,,,,,,
Dolphin-chuck定位销,Dolphin Chuck Positioning Pin,,,,,,,,,,,,,,,,,,
Dolphin-chuck盖板A,Dolphin Chuck Cover Plate A,,,,,,,,,,,,,,,,,,
Dolphin-chuck盖板B,Dolphin Chuck Cover Plate B,,,,,,,,,,,,,,,,,,
Dolphin-chuck隔热板A,Dolphin Chuck Insulation Board A,,,,,,,,,,,,,,,,,,
Dolphin-chuck隔热板B,Dolphin Chuck Insulation Board B,,,,,,,,,,,,,,,,,,
